자재코드,자재내역,배치,init_qty,init_days,risk_entry_date,sell_start_date,sell_end_date,qty_sold,remaining_qty,days_left_at_stop,stop_reason
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B08185,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B08893,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B08897,134.741,518,2027-02-07,,2026-03-06,0.0,134.741,518,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B08897,200.0,518,2027-02-07,,2026-03-06,0.0,200.0,518,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B08897,2200.0,518,2027-02-07,,2026-03-06,0.0,2200.0,518,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B08897,48407.818,518,2027-02-07,,2026-03-06,0.0,48407.818,518,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B08898,15336.24,531,2027-02-20,,2026-03-06,0.0,15336.24,531,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B08898,27606.239,531,2027-02-20,,2026-03-06,0.0,27606.239,531,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B08898,3600.0,531,2027-02-20,,2026-03-06,0.0,3600.0,531,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B08898,0.0,531,2027-02-20,,2026-03-06,0.0,0.0,531,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B09348,65800.0,543,2027-03-04,,2026-03-06,0.0,65800.0,543,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B09348,17522.838,543,2027-03-04,,2026-03-06,0.0,17522.838,543,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B09350,94600.0,547,2027-03-08,,2026-03-06,0.0,94600.0,547,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B09445,95600.0,551,2027-03-12,,2026-03-06,0.0,95600.0,551,no_sales
1000940,DW-EGFLiposol(EGF-나노리포좀)250ppm 1g - DNC,B09446,96600.0,581,2027-04-11,,2026-03-06,0.0,96600.0,581,no_sales
1300271,대웅이지에프원료(동결원액)4mg/1ml,C03737,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
1300271,대웅이지에프원료(동결원액)4mg/1ml,C04271,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
1300271,대웅이지에프원료(동결원액)4mg/1ml,C04620,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
1300271,대웅이지에프원료(동결원액)4mg/1ml,C04686,362.96,0,2026-03-06,,2026-03-06,0.0,362.96,0,no_sales
1300271,대웅이지에프원료(동결원액)4mg/1ml,C04686,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2300779,[판촉물_부자재][EA]대형쇼핑백(고급)(28*7.5*32),nan,10.0,0,2026-03-06,,2026-03-06,0.0,10.0,0,no_sales
2301915,[부자재]이지듀쇼핑백(245*95*230)2023프로모션,nan,13.0,0,2026-03-06,,2026-03-06,0.0,13.0,0,no_sales
2302027,[부자재]크림+앰플_서랍형손잡이케이스(2023추석),nan,3871.0,0,2026-03-06,,2026-03-06,0.0,3871.0,0,no_sales
2302028,[부자재]휩폼+크림_리본끈사각케이스(2023추석),nan,3618.0,0,2026-03-06,,2026-03-06,0.0,3618.0,0,no_sales
2302173,[판촉물부자재]이지듀스페셜기프트세트_세트케이스(리본/2024설),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302177,[판촉물부자재]이지듀스페셜기프트세트_세트케이스(금펄/2024설),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302224,[판촉물_부자재](면세)원데이앰플(12ml+0.7ml)*3ea_슬리브,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302226,[판촉물_부자재](면세)이지에프멜라토닝패치(5g*4ea)*3ea_슬리브,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302226,[판촉물_부자재](면세)이지에프멜라토닝패치(5g*4ea)*3ea_슬리브,nan,2388.0,0,2026-03-06,,2026-03-06,0.0,2388.0,0,no_sales
2302317,[부자재]DW이지에프비타민샷마이크로패치_단상자(4개입),nan,3127.0,0,2026-03-06,,2026-03-06,0.0,3127.0,0,no_sales
2302335,[부자재]DW이지에프비타민샷마이크로패치_파우치,nan,52508.0,0,2026-03-06,,2026-03-06,0.0,52508.0,0,no_sales
2302367,[EA]디더블유이지에프더마톡스니들롤러대_2024(AD)_단상자,nan,17363.0,0,2026-03-06,,2026-03-06,0.0,17363.0,0,no_sales
2302396,[판촉물_부자재]이지듀 한가인 슬리브 (비타C토너용),nan,13500.0,0,2026-03-06,,2026-03-06,0.0,13500.0,0,no_sales
2302427,[판촉물_부자재]이지듀 한가인 슬리브 (1ml+oy니들기획])_슬리브(판,nan,17549.0,0,2026-03-06,,2026-03-06,0.0,17549.0,0,no_sales
2302428,[부자재]이지듀2024가정의달VIP싸바리_쇼핑백,nan,6.0,0,2026-03-06,,2026-03-06,0.0,6.0,0,no_sales
2302436,[부자재][EA]디더블유이지에프더마톡스니들롤러대_단상자,00,5226.0,0,2026-03-06,,2026-03-06,0.0,5226.0,0,no_sales
2302479,[EA]이지듀가정의달패키지(2024)_VIP싸바리(패드),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302564,[EA]멜라라필프로페셔널툴즈키트_단상자,nan,2000.0,0,2026-03-06,,2026-03-06,0.0,2000.0,0,no_sales
2302650,[판촉물_부자재]이지듀명절용멜라3-스텝스페셜세트(싸바리),nan,303.0,0,2026-03-06,,2026-03-06,0.0,303.0,0,no_sales
2302671,[EA]스킨부스터나이아신토닝샷앰플1ml*7ea_슬리브,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302671,[EA]스킨부스터나이아신토닝샷앰플1ml*7ea_슬리브,nan,4029.0,0,2026-03-06,,2026-03-06,0.0,4029.0,0,no_sales
2302672,[EA]스킨부스터피디알엔리프팅샷앰플1ml*7ea_슬리브,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302672,[EA]스킨부스터피디알엔리프팅샷앰플1ml*7ea_슬리브,nan,4214.0,0,2026-03-06,,2026-03-06,0.0,4214.0,0,no_sales
2302673,[EA]스킨부스터엑소좀포어샷앰플1ml*7ea_슬리브,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302673,[EA]스킨부스터엑소좀포어샷앰플1ml*7ea_슬리브,nan,4750.0,0,2026-03-06,,2026-03-06,0.0,4750.0,0,no_sales
2302674,[EA]스킨부스터히알루론글로우샷앰플1ml*7ea_슬리브,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302674,[EA]스킨부스터히알루론글로우샷앰플1ml*7ea_슬리브,nan,4721.0,0,2026-03-06,,2026-03-06,0.0,4721.0,0,no_sales
2302708,이지듀스킨부스터엠티에스앰플3.5g_POP단상자,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302708,이지듀스킨부스터엠티에스앰플3.5g_POP단상자,nan,644.0,0,2026-03-06,,2026-03-06,0.0,644.0,0,no_sales
2302909,[판촉물_부자재]이지듀 베리어크림30G_슬리브,nan,15.0,0,2026-03-06,,2026-03-06,0.0,15.0,0,no_sales
2302909,[판촉물_부자재]이지듀 베리어크림30G_슬리브,nan,1600.0,0,2026-03-06,,2026-03-06,0.0,1600.0,0,no_sales
2302911,[판촉물_부자재]멜라토닝 VIP 고급 대관세트(2025)_싸바리,nan,30.0,0,2026-03-06,,2026-03-06,0.0,30.0,0,no_sales
2302912,[판촉물_부자재]멜라토닝 VIP 고급 대관세트(2025)_패드,nan,30.0,0,2026-03-06,,2026-03-06,0.0,30.0,0,no_sales
2302916,[판촉물_부자재] 멜라토닝 더블업 크림+앰플 기획세트(패드)_25년설,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302955,[판촉물_부자재] 멜라토닝 더블업 크림+앰플 기획세트(단상자)_25년설,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302961,[판촉물_부자재]멜라토닝 에센셜 CBA 3종 VIP세트(패드)_옐로우,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302962,[판촉물_부자재]멜라 3-스텝 올인원 스페셜세트(싸바리)_플라워,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302963,[판촉물_부자재]멜라 3-스텝 올인원 스페셜세트(패드)_옐로우,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2302963,[판촉물_부자재]멜라 3-스텝 올인원 스페셜세트(패드)_옐로우,nan,1060.0,0,2026-03-06,,2026-03-06,0.0,1060.0,0,no_sales
2302997,[판촉물_부자재]멜라토닝 VIP 고급 대관세트(2025)_리플렛,nan,30.0,0,2026-03-06,,2026-03-06,0.0,30.0,0,no_sales
2303084,[EA]이지듀멜라비토닝미스트로즈쇼핑백,nan,8.0,0,2026-03-06,,2026-03-06,0.0,8.0,0,risk_reached_before_start
2303084,[EA]이지듀멜라비토닝미스트로즈쇼핑백,nan,8.0,0,2026-03-06,,2026-03-06,0.0,8.0,0,risk_reached_before_start
2303084,[EA]이지듀멜라비토닝미스트로즈쇼핑백,nan,5.0,0,2026-03-06,,2026-03-06,0.0,5.0,0,risk_reached_before_start
2303084,[EA]이지듀멜라비토닝미스트로즈쇼핑백,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,risk_reached_before_start
2303084,[EA]이지듀멜라비토닝미스트로즈쇼핑백,nan,10.0,0,2026-03-06,,2026-03-06,0.0,10.0,0,risk_reached_before_start
2303084,[EA]이지듀멜라비토닝미스트로즈쇼핑백,nan,40.0,0,2026-03-06,,2026-03-06,0.0,40.0,0,risk_reached_before_start
2303084,[EA]이지듀멜라비토닝미스트로즈쇼핑백,nan,382.0,0,2026-03-06,,2026-03-06,0.0,382.0,0,risk_reached_before_start
2303084,[EA]이지듀멜라비토닝미스트로즈쇼핑백,nan,7.0,0,2026-03-06,,2026-03-06,0.0,7.0,0,risk_reached_before_start
2303084,[EA]이지듀멜라비토닝미스트로즈쇼핑백,nan,11.0,0,2026-03-06,,2026-03-06,0.0,11.0,0,risk_reached_before_start
2303084,[EA]이지듀멜라비토닝미스트로즈쇼핑백,nan,8409.0,0,2026-03-06,,2026-03-06,0.0,8409.0,0,risk_reached_before_start
2303084,[EA]이지듀멜라비토닝미스트로즈쇼핑백,nan,6.0,0,2026-03-06,,2026-03-06,0.0,6.0,0,risk_reached_before_start
2303105,[부자재]카카오선물하기전용선물패키지_VER1,nan,106.0,0,2026-03-06,,2026-03-06,0.0,106.0,0,no_sales
2303245,이지듀멜라비토닝앰플쿠션19호페어세트(본품+리필2)39g(면세)V3단상자,nan,705.0,0,2026-03-06,,2026-03-06,0.0,705.0,0,no_sales
2303246,이지듀멜라비토닝앰플쿠션21호내추럴세트(본품+리필2)39g(면세)V3단상자,nan,1023.0,0,2026-03-06,,2026-03-06,0.0,1023.0,0,no_sales
2303247,이지듀멜라비토닝앰플쿠션23호베이지세트(본품+리필2)39g(면세)V3단상자,nan,715.0,0,2026-03-06,,2026-03-06,0.0,715.0,0,no_sales
2303248,이지듀멜라비토닝원데이앰플로즈에디션_세트단상자(박스형),00,490.0,0,2026-03-06,,2026-03-06,0.0,490.0,0,no_sales
2303248,이지듀멜라비토닝원데이앰플로즈에디션_세트단상자(박스형),0,180.0,0,2026-03-06,,2026-03-06,0.0,180.0,0,no_sales
2303248,이지듀멜라비토닝원데이앰플로즈에디션_세트단상자(박스형),00,14713.0,0,2026-03-06,,2026-03-06,0.0,14713.0,0,no_sales
2303260,DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver*3ea(면세)슬리브,nan,764.0,0,2026-03-06,,2026-03-06,0.0,764.0,0,no_sales
2303273,[부자재_단상자]이지듀멜라비토닝유브이선세럼40ML더블기획(면세),nan,1100.0,0,2026-03-06,,2026-03-06,0.0,1100.0,0,no_sales
2303293,멀티비타앰플클렌저200ml_단상자,00,1100.0,0,2026-03-06,,2026-03-06,0.0,1100.0,0,no_sales
2303297,클리어징크에스오에스스팟15ml_단상자,nan,4900.0,0,2026-03-06,,2026-03-06,0.0,4900.0,0,no_sales
2303299,클리어B3+B5세럼29ml_단상자,nan,4500.0,0,2026-03-06,,2026-03-06,0.0,4500.0,0,no_sales
2303300,클리어아하2%토너200ml_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303301,클리어바하클렌저100ml_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303302,클리어라하바디미스트100ml_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303304,클리어바하바디클렌저300g_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303305,클리어5애씨드필30ml_단상자,nan,500.0,0,2026-03-06,,2026-03-06,0.0,500.0,0,no_sales
2303307,멜라토닝비타씨토너150ml_단상자,nan,980.0,0,2026-03-06,,2026-03-06,0.0,980.0,0,no_sales
2303308,DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver_단상자,nan,4400.0,0,2026-03-06,,2026-03-06,0.0,4400.0,0,no_sales
2303310,디더블유이지에프멜라토닝원데이앰플30ml_AD(2024)_단상자,nan,5000.0,0,2026-03-06,,2026-03-06,0.0,5000.0,0,no_sales
2303323,[부자재]이지듀멜라데이쉴드에센셜세트_슬리브,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303459,이지듀클리어라하바디미스트100ML_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303460,이지듀디더블유이지에프멜라토닝원데이앰플1ML*7ea_용기덧방라벨,nan,7000.0,0,2026-03-06,,2026-03-06,0.0,7000.0,0,no_sales
2303461,이지듀디더블유이지에프멜라토닝원데이앰플1ML_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303465,이지듀멜라글루타치온크림105ML_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303466,이지듀디더블유이지에프와이드(프로텍션)패치4G_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303467,이지듀멜라비토닝앰플쿠션23호베이지_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303468,이지듀멜라비토닝앰플쿠션21호내추럴_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303469,이지듀멜라비토닝앰플쿠션19호페어_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303476,이지듀멜라토닝멜라씨비타에센스토너30ML_용기덧방라벨,nan,750.0,0,2026-03-06,,2026-03-06,0.0,750.0,0,no_sales
2303477,이지듀멜라토닝멜라씨비타에센스토너150ML_용기덧방라벨,nan,860.0,0,2026-03-06,,2026-03-06,0.0,860.0,0,no_sales
2303478,이지듀클리어B3+B5세럼29ML_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303479,이지듀멜라에이레티노0.03프로크림30ML_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303480,이지듀멜라에이레티노0.3프로트리트먼트1ML_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303481,이지듀베리어리페어클렌저150ML_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303482,이지듀베리어리페어크림30G_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303484,이지듀베리어리페어크림50ML_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303485,이지듀베리어리페어크림105ML_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303486,이지듀베리어리페어마스크25G(*4매입)_용기덧방라벨,nan,4000.0,0,2026-03-06,,2026-03-06,0.0,4000.0,0,no_sales
2303487,이지듀베리어리페어토너200ML_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303488,이지듀베리어리페어미스트60ML_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303490,이지듀디더블유이지에프크림프레좀알엑스50ML_용기덧방라벨,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303493,이지듀클리어라하바디미스트100ML_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303494,이지듀디더블유이지에프멜라토닝원데이앰플1ML*7ea_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303495,이지듀디더블유이지에프멜라토닝원데이앰플1ML_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303499,이지듀멜라글루타치온크림105ML_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303500,이지듀디더블유이지에프와이드(프로텍션)패치4G_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303510,이지듀멜라토닝멜라씨비타에센스토너30ML_단상자,nan,750.0,0,2026-03-06,,2026-03-06,0.0,750.0,0,no_sales
2303511,이지듀멜라토닝멜라씨비타에센스토너150ML_단상자,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303512,이지듀멜라에이레티노0.03프로크림1ML_단상자,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303513,이지듀멜라에이레티노0.03프로크림30ML_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303514,이지듀멜라에이레티노0.3프로트리트먼트1ML_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303515,이지듀베리어리페어클렌저150ML_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303516,이지듀베리어리페어크림30G_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303517,이지듀베리어리페어크림50ML_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303518,이지듀베리어리페어크림105ML_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303519,이지듀베리어리페어마스크25G(*4매입)_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303520,이지듀베리어리페어토너200ML_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303521,이지듀베리어리페어미스트60ML_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303524,이지듀디더블유이지에프크림프레좀알엑스50ML_단상자,nan,1000.0,0,2026-03-06,,2026-03-06,0.0,1000.0,0,no_sales
2303584,[추석세트]이지듀쿠션앤앰플기프트세트21호내추럴_싸바리(상단+포밍+하단),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303591,[부자재]]이지듀디더블유이지에프멜라토닝원데이앰플(1ml*7ea)_단상자,nan,24235.0,0,2026-03-06,,2026-03-06,0.0,24235.0,0,no_sales
2303620,리프트이지에프10코어이펙트앰플1ml_용기라벨,nan,35760.0,0,2026-03-06,,2026-03-06,0.0,35760.0,0,no_sales
2303620,리프트이지에프10코어이펙트앰플1ml_용기라벨,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303778,[부자재]이지듀명절용멜라3-스텝스페셜세트(싸바리)_v2,nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303778,[부자재]이지듀명절용멜라3-스텝스페셜세트(싸바리)_v2,nan,1033.0,0,2026-03-06,,2026-03-06,0.0,1033.0,0,no_sales
2303810,[부자재]글로우팩트(FW)레드에디션_21호내추럴_봉합라벨(26년설),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303810,[부자재]글로우팩트(FW)레드에디션_21호내추럴_봉합라벨(26년설),nan,5300.0,0,2026-03-06,,2026-03-06,0.0,5300.0,0,no_sales
2303811,[부자재]글로우팩트(FW)레드에디션_19호페어_봉합라벨(26년설),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303811,[부자재]글로우팩트(FW)레드에디션_19호페어_봉합라벨(26년설),nan,1300.0,0,2026-03-06,,2026-03-06,0.0,1300.0,0,no_sales
2303812,[부자재]글로우팩트(FW)레드에디션_23호베이지_봉합라벨(26년설),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303812,[부자재]글로우팩트(FW)레드에디션_23호베이지_봉합라벨(26년설),nan,1300.0,0,2026-03-06,,2026-03-06,0.0,1300.0,0,no_sales
2303813,[부자재]기미쿠션레드에디션_21호내추럴_봉합라벨(26년설),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303813,[부자재]기미쿠션레드에디션_21호내추럴_봉합라벨(26년설),nan,5600.0,0,2026-03-06,,2026-03-06,0.0,5600.0,0,no_sales
2303814,[부자재]기미쿠션레드에디션_23호베이지_봉합라벨(26년설),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303814,[부자재]기미쿠션레드에디션_23호베이지_봉합라벨(26년설),nan,3000.0,0,2026-03-06,,2026-03-06,0.0,3000.0,0,no_sales
2303815,[부자재]기미쿠션레드에디션_19호페어_봉합라벨(26년설),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303815,[부자재]기미쿠션레드에디션_19호페어_봉합라벨(26년설),nan,1400.0,0,2026-03-06,,2026-03-06,0.0,1400.0,0,no_sales
2303816,[부자재]기미쿠션레드에디션_22호라이트베이지_봉합라벨(26년설),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303816,[부자재]기미쿠션레드에디션_22호라이트베이지_봉합라벨(26년설),nan,900.0,0,2026-03-06,,2026-03-06,0.0,900.0,0,no_sales
2303817,[부자재]기미쿠션세트_21호 내추럴_봉합라벨(26신년),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303817,[부자재]기미쿠션세트_21호 내추럴_봉합라벨(26신년),nan,1300.0,0,2026-03-06,,2026-03-06,0.0,1300.0,0,no_sales
2303818,[부자재]기미쿠션세트_22호 라이트베이지_봉합라벨(26신년),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
2303818,[부자재]기미쿠션세트_22호 라이트베이지_봉합라벨(26신년),nan,1500.0,0,2026-03-06,,2026-03-06,0.0,1500.0,0,no_sales
2303819,[부자재]기미쿠션세트_19호 페어_봉합라벨(26신년),nan,0.0,0,2026-03-06,,2026-03-06,0.0,0.0,0,no_sales
